DateTime	City	State	Shape	Duration	Summary	Posted	Coordinates
7/17/08 21:15	Ventnor	NJ	Other	10 seconds	Red square shaped lights hovering by the full moon	8/12/08	39.3377113342,-74.4792709351	
7/5/08 22:15	Hammonton	NJ	Light	5 minutes	an unusual orange/red object over hammonton nj...	8/12/08	39.6356391907,-74.8039703369	
7/2/08 20:00	Warren	NJ	Light	20 seconds	I saw a dull red object in the sky over route 22 for about half a minute before it disappeared.	7/5/08	40.6126785278,-74.4983062744	
6/30/08 22:25	Atlantic City/Cardiff	NJ	Triangle	5 minutes	Triangular craft hovering 40ft directly above atlantic city expressway, seen twice in 5 minutes	7/5/08	39.3786582947,-74.4849624634	
6/30/08 18:00	Fairlawn	NJ	Other	1 minute	Strange object sighted in wester sky.	7/5/08	40.9361000061,-74.1319122314	
6/27/08 10:30	New Brunswick	NJ	Rectangle	10 sec	I saw a rectangular object or projection above the town of new brunswick nj	7/5/08	40.49477005,-74.4438095093	
6/26/08 23:24	East Brunswick	NJ	Light	About 3 seconds	Bright Blue Ball flying extremely fast over the night skies of Central New Jersey	7/5/08	40.417591095,-74.4200668335	
6/23/08 23:00	Franklin	NJ	Light	3 minutes	Two blinking lights flying impossibly close to each other seem to stand still before flying off in different directions.	7/5/08	41.1167106628,-74.5915374756	
6/21/08 01:00	Hamilton	NJ	Triangle	5 minutes	Triangle-shaped object with green, red, and blue lights hovering high in the sky	7/5/08	40.1001396179,-74.4002456665	
6/15/08 10:30	Williamstown	NJ	Fireball	20 seconds	A large, fiery white ball of light shot quickly across the sky towards the ground.	7/5/08	39.6874084473,-75.0029296875	
6/14/08 01:00	Edison	NJ	Disk	5 mins	UFO seen in Edison NJ USA up close	7/5/08	40.5280418396,-74.3846282959	
6/12/08 04:30	Tuckerton	NJ	Light	half hour	encounter with beings, sightings, and physical encounters  ((NUFORC Note:  Possibly not a serious report???  PD))	10/31/08	39.6037406921,-74.3377609253	
6/8/08 22:32	Voorhees	NJ	Light	10 seconds	Star looking object Splits Into Two	6/12/08	39.857006073,-74.9510879517	
6/7/08 20:55	Somerset	NJ	Rectangle	5 minutes	Dark, vaguely rectangular object hovering in Central New Jersey.	6/12/08	40.5636482239,-74.6163482666	
6/2/08 10:31	Millville	NJ	Triangle	10 seconds	Triangular,3 red lights on each point.Flew straight across sky very fast than it was gone.Made a loud sound .	6/12/08	39.3953781128,-75.0377502441	
6/1/08 14:00	Middletown	NJ	Sphere	2 Minutes	Sphere, black in color, silent,no lights headed north	6/12/08	40.4047317505,-74.1268692017	
5/25/08 16:00	North Bergen	NJ	Oval	10 min	On my deck looking at ballons in the wind and saw two that did not move in any direction!	6/12/08	40.7930107117,-74.0203933716	
5/22/08 21:40	Tranquility	NJ	Other	3min	plasma  bright light traveling north at aslow rate of speed, very weird indeed.	6/12/08	40.9641914368,-74.8128433228	
5/18/08 23:00	Wanaque	NJ	Circle	30 minutes	Single white light over the Wanaque Reservoir, New Jersey	6/12/08	41.0510406494,-74.2890090942	
5/17/08 21:00	Hillsborough	NJ	Oval	45 seconds	Hovered/Still-Red & gold pale blinking lights, watched it for about 45 seconds then it just vanished, not even a take off.	6/12/08	40.4825515747,-74.6531066895	
5/15/08 23:00	Jersey City	NJ	Changing	1minute	ufo jersey city  blurr became 3 energy/light orbs which lapped & toyed with 747 jet	3/19/09	40.7173995972,-74.0432281494	
5/13/08 23:30	Plainfield area	NJ	Fireball	seconds	glowing green ball	6/12/08	40.0827713013,-74.6499176025	
5/10/08 04:15	Mt. Laurel	NJ	Light	45 minutes	The light began to zig zag across the sky from left to right really fast.	6/12/08	39.9352798462,-74.8925476074	
5/7/08 22:27	Millville	NJ	Fireball	4 to 6 seconds	Fireball misty teardrop shape fell behind a tree line	6/12/08	39.3953781128,-75.0377502441	
5/2/08	Malaga	NJ	Sphere	60 sec	what i saw had no tail    it was a blue light  it went across the sky then fell to earth.	6/12/08	39.5734481812,-75.05027771	
4/16/08 20:10	Atlantic City	NJ	Light	10 min.	We just witnessed an object off of Atlantic City New jersey that seemed to have split into five or six pieces within a split second.	4/17/08	39.3628082275,-74.4265213013	
4/14/08 13:30	Fairview	NJ	Other	10 minutes	Unknown silent silver object seen moving randomly over NJ and New York City	6/12/08	40.8114509583,-73.999961853	
4/10/08 20:30	Denville	NJ	Triangle	10 min.	Black Triangle In Deville NJ	6/12/08	40.8618888855,-74.4964065552	
4/7/08 00:25	NJ Turnpike (Exit 3)	NJ	Disk	1/2 minute	New Jersey Exits 2 and 3 stand still UFO	6/12/08	40.0827713013,-74.6499176025	
4/5/08 17:30	Long Branch	NJ	Light	2 Minutes	Two bright lights off Long Branch, NJ over the Atlantic Ocean	6/12/08	40.3037605286,-73.9933700562	
4/3/08 22:48	Manville	NJ	Other	30 seconds	NJ UFO sighting	7/5/08	40.548248291,-74.5863571167	
3/23/08 22:30	Union	NJ			10:30 There was a triangular object flying East on Rt. 22 in Union NJ. It was dark with three lights on the corners.	3/31/08	40.6960983276,-74.2685089111	
3/20/08 10:00	Kearny	NJ	Circle		round white object in kearny nj	6/12/08	40.7642784119,-74.1484680176	
3/20/08 03:35	Monroeville	NJ	Unknown		strange sound above a house in Monroeville, New Jersey	3/31/08	39.6308517456,-75.1696166992	
3/18/08 17:00	Toms River	NJ	Rectangle	30 min	Silent Rectangular aircraft sighted mid-march, toms river, new jersey	3/31/08	39.9528808594,-74.1937713623	
3/14/08 23:00	North Brunswick	NJ	Flash	40 seconds	Explosion of light in North Brunswick	3/31/08	40.4678001404,-74.4719009399	
3/11/08 10:00	Upper Saddle River (Woodcliff Lake)	NJ	Fireball	4 SECONDS	Just left rest area exit 172 GSP heading south, very sunny bright morning- witnessed a bright light streak down from the sky towards th	3/31/08	41.06483078,-74.0980529785	
3/11/08 09:40	Annandale	NJ	Fireball	5 seconds	A red fireball with a white tail traveling low in the sky early morning.	3/31/08	40.6408004761,-74.8817672729	
3/9/08 12:30	Freehold	NJ	Oval	4-5 secs	3/09/08: Bright, shiny liquid-silver colored oval hovering in the sky.	3/31/08	40.2585296631,-74.276512146	
2/24/08 23:05	Wharton	NJ	Other	6 minutes	Object  over Rt. 80 standing still with bright white light on bottom and sides...no sound..no movement...	3/4/08	40.8991088867,-74.5841827393	
2/24/08 03:52	Montvale / Upper Saddle River	NJ	Fireball	12 seconds	giant sparkling fireball falls from the sky and an incredible speed.	3/4/08	41.0488586426,-74.0620574951	
2/24/08	Elizabeth	NJ	Sphere	30 seconds	3 white orbs moving together against clear blue sky	3/31/08	40.6635093689,-74.2114562988	
2/19/08 19:30	Turnersville	NJ	Cigar	3 minutes	Saw 2 cigar shaped aircraft with 2 bright lights on one side and one red light on the other side. I have been seeing these craft in the	3/4/08	39.772769928,-75.0564880371	
2/17/08 06:48	Paramus/Oradell/Haworth	NJ	Cylinder	20 minutes	cylindrical craft making no noise sighted over Paramus/Haworth/Oradell and Dumont NJ.	3/4/08	40.9608192444,-73.9921188354	
2/14/08 19:00	Jackson	NJ	Light	5 minutes	Jackson sighting on 2/14/08 connected with Wall Sighting on same date	3/31/08	39.7765007019,-74.8623809814	
2/14/08 18:00	Wall	NJ	Light	15-20 mins	Flashing lights and a ball of light that left very quickly	3/4/08	40.1193695068,-74.0714035034	
2/11/08 21:15	Clinton	NJ	Light	5-10 secs.	Lights over rt. 78	2/14/08	40.6357116699,-74.9090881348	
2/2/08 10:00	Clementon	NJ	Other	3 minutes	silver bell shaped object drifting low over Clementon NJ at 10am.	3/4/08	39.807559967,-74.9888763428	
1/30/08 10:30	Point Pleasant Beach nj	NJ	Sphere	5 - 10 mins	pulsating sphere of cherry red light made no noise & appeared to hover for a prief moment in ortley beach nj	2/14/08	
1/20/08 04:45	Aberdeen	NJ	Teardrop	15 minutes	Very bright, bell-shaped objects dissapear and reappear over Monmouth County, New Jersey.	2/14/08	40.4068908691,-74.2254714966	
1/17/08 05:00	New Providence	NJ	Unknown	3-5 min	NJ 5 am 1/17/08  UFO Long, Low Flying, 2 Rows of 8+ White Flashing Lights, on Bottom, 2 Red Flashing Lights at Top, Fast Speed went SE	1/21/08	40.7096710205,-74.4022598267	
1/17/08 04:30	Livingston	NJ	Unknown	Unknown	Security Guard Claims UFO Sighting at Mall	2/14/08	40.780620575,-74.3164520264	
1/16/08 23:00	Old Bridge	NJ	Triangle	5 minutes	TRIANGULAR WITH 8 BRIGHT LIGHTS	1/21/08	40.3554496765,-74.3378601074	
1/13/08 04:30	Stanhope	NJ	Light	At least five minutes	Two Flying Lights	1/21/08	40.9035110474,-74.7089004517	
1/12/08 15:30	Marlton	NJ	Egg	10 minutes	Bright egg shaped UFO  seen by 4 people	2/14/08	39.8923301697,-74.919052124	
1/9/08 17:00	Clark	NJ	Oval	15 seconds	bright flash lights up the sky and vanished	1/21/08	40.6283187866,-74.3144607544	
1/5/08 20:00	Yardville	NJ	Circle	One or two minutes	Circle of light with a bright light in the center seen in New Jersey.	2/14/08	40.1807594299,-74.664642334	
12/31/07 00:00	Freehold Township	NJ	Diamond	30 seconds	Loud piercing sonar metal like disturbance at 4am in freehold,NJ December 31,2007	1/21/08	40.2585296631,-74.276512146	
12/30/07 01:00	Perth Amboy	NJ	Unknown	30 minutes	Unidentified crafts and light beam.	3/4/08	40.5064201355,-74.2657394409	
12/25/07 00:00	Mendham	NJ	Triangle	40 minutes	9 UFO's seen over a hill in Mendham, NJ. 500 Lights On Object0: Yes	1/21/08	40.7755699158,-74.6021575928	
12/14/07 19:20	Mayslanding	NJ	Sphere	10 seconds	bluish white sphere moving horizontally accross the sky	3/4/08	39.4519004822,-74.7267990112	
11/24/07 01:45	North Bergen	NJ	Light	.5 seconds	Beam shoot towards park.	11/28/07	40.7930107117,-74.0203933716	
11/22/07 20:00	Delran	NJ	Oval	5 minutes	It proceeded slowly towards the west..had 2 bright lights and 2 red lights and disappeared. My daughter told me of a similar sighting t	11/28/07	40.0173683167,-74.956413269	
11/22/07 19:00	Pennsauken	NJ	Oval	1min	craft in pennsauken nj	3/4/08	39.9577598572,-75.0667037964	
11/16/07 17:30	Delran	NJ	Circle	5 minutes	large circular object moving very very slowly over an open field off of Chester Avenue. It had bright white lights around the circular	11/28/07	40.0173683167,-74.956413269	
11/6/07 17:10	Sea Isle City	NJ	Sphere	25-30 seconds	Lighted Sphere over ocean at Sea Isle City, NJ	11/28/07	39.1531105042,-74.6931915283	
11/3/07 21:30	Mullia Hill	NJ	Triangle	over a hour	Triangle shaped craft with 2 lights on both objects. 2 different triangles in a half hour.	3/4/08	39.7388305664,-75.2247695923	
11/2/07 07:00	Freehold	NJ	Triangle	20 sec.	Flying then disappeared in to sky	1/21/08	40.2585296631,-74.276512146	
10/22/07 23:00	Hillsborough	NJ	Triangle	five minutes	Silent triangle-shaped craft with bright white lights beneath that flashed on and flashed off.  No sound until slow-moving craft passed	11/28/07	40.4825515747,-74.6531066895	
10/21/07 16:30	South Amboy	NJ	Sphere	6 mins	Four brilliant SPHERES fly overhead in daylight sky	11/28/07	40.4846191406,-74.2810592651	
10/17/07 22:00	Clinton	NJ	Triangle	7 sec	The craft passed by my house about 200 ft high, 30 mph, silent, with 5 dim white lights.  ((NUFORC Note:  Possible hoax??  PD))	8/5/09	40.6357116699,-74.9090881348	
10/14/07 21:50	Blairstown	NJ	Triangle	5 Minutes	While on my way to go to bed, I looked out my window and saw a triangle shaped craft. Now it had lights on its 3 ends, which showed the	11/28/07	40.9826202393,-74.9965820312	
9/22/07 22:30	Wildwood Crest	NJ	Light	45seconds	BRIGHT LIGHT MOVES ACROSS THE SKY WITH OUT A SOUND	3/4/08	38.9766693115,-74.8313217163	
9/15/07 23:10	Forked River	NJ	Triangle	5 -10 min	2 Triangle shaped objects hovering in pine Barrens on Lacey Road Forked river NJ	10/8/07	39.8448600769,-74.1876296997	
9/2/07 12:25	Jersey City	NJ	Disk		09/02/07 12:25 Jersey City NJ White Disk or saucer against a background of clear blue sky. Posted 03/21/08	3/31/08	40.7173995972,-74.0432281494	
9/1/07 22:00	Cherry Hill	NJ	Rectangle	2 minutes	It had a glassy appeal, like a see through bottom.	1/21/08	39.9275016785,-75.0305480957	
9/1/07 19:15	Jamesburg	NJ	Oval	3 minutes	Two oval craft clearly observed in perfect formation then moving out of sight in 10 - 15 seconds.	10/8/07	40.3498306274,-74.4372024536	
9/1/07	Normandy Beach	NJ			Mysterious Lights Off New Jersey Shore	10/8/07	39.9981193542,-74.0641098022	
8/29/07 22:27	Toms River	NJ	Sphere	2 minutes	Illuminated globes cross the sky	10/8/07	39.9528808594,-74.1937713623	
8/29/07 12:00	Park Ridge	NJ	Teardrop	2 minutes	air force jet at extream altitude chasing pie shape( with a notch in it) ufo at a much high altitude	3/4/08	41.0336608887,-74.0389404297	
8/28/07 23:00	Glassboro	NJ	Other	3 mins	Two  boomerang shaped objects in washington township Nj	10/8/07	39.7071113586,-75.1110305786	
8/21/07 01:45	Cherry Hill	NJ	Unknown	5 seconds	Bright flash and machine-like noise late night in Cherry Hill, NJ	10/8/07	39.9275016785,-75.0305480957	
8/19/07 19:45	Isein	NJ	Other	1 minute	((HOAX??)) A Saturn like object.	10/31/08	40.5735702515,-74.3226470947	
8/17/07 20:00	Sweetwater	NJ	Light	 15 minutes	Two people spotted two dots of light moving erratically in different parts of the sky over New Jersey.	10/8/07	39.6223716736,-74.64087677	
8/16/07 19:45	Woodbridge	NJ	Disk	1 minute	Up in the sky was a hovering disk shaped object with yellow and blue lights.	11/28/07	40.5545196533,-74.2785186768	
8/15/07 18:00	Browns Mills	NJ	Circle	10 minutes	Grey Circular object seen over southern New jersey	11/28/07	39.9697914124,-74.581451416	
7/21/07 22:30	Pemberton	NJ	Unknown	About 20 Mins.	Pemberton, NJ (Mt. Misery) - Life Changing UFO, Big Blue and White Lights, Silent as Slience Itself.	3/19/09	39.9736709595,-74.6823501587	
7/20/07 01:00	Avalon	NJ	Circle	45 min	((Hoax??))  Alleged sighting of strange object on beach.	8/5/09	39.0949401855,-74.7237701416	
7/14/07 17:20	Mahwah	NJ	Sphere	5-7 SECONDS	Perfectly round, clear/white sphere at a very high altitude moving at a very high speed	8/7/07	41.0892295837,-74.1425247192	
7/11/07 21:00	Maple Shade	NJ	Triangle	Less than a minute	Dark triangle with bright white light in center flew from east to west across the sky in less than a minute.	8/7/07	39.9554405212,-75.0012664795	
7/7/07 22:35	Yardville	NJ	Unknown	2 minutes	We saw a star that started to move.	8/7/07	40.1807594299,-74.664642334	
7/3/07 22:10	Springfield	NJ	Oval	22:10	Glowing light orb/disk behind cloud: light oval shape every 9 - 10 seconds would appear	8/7/07	40.7045402527,-74.3174819946	
6/27/07 21:00	Hoboken	NJ	Changing	5 mins	Stick shaped UFO moving slowly at a very high altitude North East over Northern NJ	8/7/07	40.737159729,-74.0309677124	
6/27/07 20:45	Jersey City	NJ	Other	10 minutes	Worm shaped object seen by at least 6 adults from Jersey City back yards	8/7/07	40.7173995972,-74.0432281494	
6/22/07 22:10	Secaucus	NJ	Sphere	unknown	Bright ring of white light in south west New Jersey sky	8/7/07	40.7882804871,-74.0549621582	
6/20/07 21:30	Keansburg	NJ	Light	5 minutres	2 objects sighted  ((NUFORC Note:  Space Shuttle w/ ISS??  PD))	8/7/07	40.4418106079,-74.131072998	
6/19/07 15:00	Wayne	NJ	Cigar	25 seconds	Bright, Cigar Shaped UFO following Commercial Jetliner in NJ	8/7/07	40.9308509827,-74.2279510498	
6/18/07 22:05	Stratford	NJ	Circle	3 Minutres	Witnessed light streaking across sky.  After several minutes, light suddenly disappeared. No sound, no blinking.	8/7/07	39.832988739,-75.006652832	
5/25/07 14:15	Bergenfield	NJ	Other	5 minutes	May 25, 2007 - Silver object with lights in the eastern sky hovering in NJ	6/12/07	40.9347801208,-73.9955825806	
5/25/07 10:25	Muillca Township	NJ	Formation	aprox 5 minutes	formation of lights seen in the sky near the east coast	10/8/07	39.5868301392,-74.6998977661	
5/25/07 03:00	Budd Lake	NJ	Teardrop	2-3 seconds	At exactly 3:45am on 25MY07, my friend and I were standing in the parking lot of my apt. bldg.  ((NUFORC Note:  Student rept. PD))	6/12/07	40.8648986816,-74.736000061	
5/20/07 06:00	Perth Amboy	NJ	Oval	15 Minutess	Perth Amboy UFO Hovers over water tower.	6/12/07	40.5064201355,-74.2657394409	
5/15/07 08:00	Lyndhurst	NJ	Disk	2 Minutes	UFO sited on fire - forest fire later reported caused by F-16 flare exercise	8/7/07	40.8112602234,-74.1279907227	
5/15/07 07:00	New Jersey Graden State Parkway	NJ	Light	about 50 seconds in the m	Driving on the NJ Garden State Turnpike going to the Newark Airport, i noticed helicopters surrounding a UFO.  ((Student report.  PD))	6/12/07	39.3080624316,-74.6186490777	
5/12/07 14:40	Westwood	NJ	Oval	7 minutes	While taking some digital photos of a large American Flag I had just purchased for display outside my house, I noticed an object in the	6/12/07	40.9919891357,-74.0356369019	
5/8/07 23:15	Clark	NJ	Cigar	5 seconds	white colored cigar shape with a dome or ball shape on the end changing colors and then disappearing	6/12/07	40.6283187866,-74.3144607544	
5/8/07 00:00	Middletown	NJ	Cigar	2 minuets	Seeing is believing but it scary as hell	6/12/07	40.4047317505,-74.1268692017	
4/29/07 23:00	Piscataway	NJ	Light	15 minutes	very fast light zipping in the sky and then a uknown aircraft appeared very low to the ground.	6/12/07	40.5382003784,-74.4731292725	
4/28/07 21:30	Hackettstown	NJ	Sphere	15 seconds	two bright spheres moving very fast and erratic	3/4/08	40.8534698486,-74.8287811279	
4/27/07 10:36	Cranbury/East Windsor	NJ	Light	75 min	I just wanted to comment on someones post here regarding a 75 minute event that took place in Cranbury NJ. I walk the dogs at night out	10/8/07	40.2921295166,-74.5206069946	
4/8/07 22:00	Winslow and Blue anchor	NJ	Changing	1 minute	Object was low flying and presented itself as a bright blinking strobe, blacked out, re-appeared as 2 circling blinking white lights	4/27/07	
3/31/07 20:00	East Rutherford	NJ	Circle	2 hrs	4 circular objects intertwining in and out of each other in circular motion behind clouds.  ((NUFORC Note:  Advertising lights?  PD))	4/27/07	40.8345489502,-74.0983505249	
3/30/07 23:12	East Windsor (Cranbury)	NJ	Light	Around 75 Minutes	VERY LARGE BRIGHT WHITE LIGHT OBJECT ROTATING OVER 1 HR.  ((NUFORC Note:  Advertising light??  PD))	4/27/07	40.2761878967,-74.5349884033	
3/29/07 20:00	Jersey City	NJ	Diamond	1 hour and still ongoing	Bright white diamond shaped object in the sky within the atmosphere standing motionless.	4/27/07	40.7173995972,-74.0432281494	
3/27/07 05:37	Millstone Twp.	NJ	Flash	1-1.5 seconds	BRIGHT FLASH NJ FOLLOWED BY ACCELERATED OBJECT	4/27/07	40.2270393372,-74.4262390137	
3/27/07 05:35	Livingston	NJ	Cigar	few secounds	bright light that was moving  upward and curving slightly at a rapid speed a leaving a trail. It almost looked like a rocket burning in	4/27/07	40.780620575,-74.3164520264	
3/18/07 20:10	Kearny	NJ	Light	40 seconds	light makes L- shape turn in sky	4/27/07	40.7642784119,-74.1484680176	
2/22/07 01:00	Summit	NJ	Changing	15 minutes	while driving through the mountains of northern union county, saw a triangle.	10/8/07	40.7174415588,-74.3623504639	
2/20/07 20:00	Voorhees	NJ	Sphere	2-3:00 min.	Bright objects hovering over Flyers Skaye Zone in Voorhees.	2/24/07	39.857006073,-74.9510879517	
2/20/07 19:00	Cape May	NJ	Light		Bright object, but it wasnt a plane.	3/8/07	38.9352416992,-74.9215927124	
2/15/07 20:20	Florham Park	NJ	Light	1-2 seconds	2/15/2007 20:20  NJ quick flash of light across partly cloudy sky	2/24/07	40.7840805054,-74.3967971802	
2/11/07 08:31	Woodbury	NJ	Flash	smoking cigars at water f	aliens exist	2/24/07	39.8387184143,-75.1544036865	
2/3/07 10:18	Vineland	NJ	Sphere	3 min	Two white objects relatively close to each other travel towards philly in silence and synchronicity.	2/24/07	39.4861907959,-75.0261383057	
1/10/07 23:30	Toms River	NJ	Fireball	10 secs	yellow fireball shot off	2/1/07	39.9528808594,-74.1937713623	
1/2/07 10:15	East Windsor	NJ	Light	8min	unexplained diamond shape multi light moves extremely fast then disapears	2/1/07	40.2761878967,-74.5349884033	
1/1/07 13:00	Cape May	NJ	Disk	2hrs	WHAT I SAW WAS IN A FORM OF CLOUDS.THEY WERE SAUCER SHAPED SOME WERE BIGGER THAN OTHERS,I HAVE PICS ON MY CAMERA PHONE YOU HAVE 2 SEE T	8/7/07	38.9352416992,-74.9215927124	
1/1/07 01:30	Riverside	NJ	Light	2 minutes	bright object that stopped in mid air and backed up. 500 Lights On Object0: Yes	8/12/08	40.9356002808,-74.1519012451	
12/21/06 22:00	Dumont	NJ	Unknown	0:40	flashing lights changing directions and hovering and changing colors	2/1/07	40.9379692078,-73.9944076538	
12/18/06 16:00	Rockaway	NJ	Fireball	est.1 minute	As I was driving on interstate 80 I noticed a glowing bright above the distant mountain and as took a snapshot from my cameraphone it d	2/1/07	40.9001083374,-74.5115127563	
12/17/06 22:00	Freehold	NJ	Light	2-3 Hours	If Orion had a foot, there is a "star"-like object making moves aerodynamically impossible.  ((NUFORC Note:  Sirius sighting.  PD))	2/1/07	40.2585296631,-74.276512146	
12/16/06 17:30	Union City	NJ	Unknown	03min	it was shape shifting or  sevral hundred objects where moving in complete sycronized rythm but it was large who could have missed this.	2/1/07	40.7738685608,-74.0246887207	
12/10/06 03:00	Pittstown	NJ	Oval	30 minutes	LARGE BRIGHT OBJECT HUNTERDON COUNTY NJ	2/1/07	40.5873603821,-74.9531173706	
12/5/06 22:00	Bloomfield	NJ	Disk	30 seconds	What we saw was a hovering silent disc shaped craft with many lights emitting to the ground	12/7/06	40.7919006348,-74.1957321167	
11/21/06 01:00	Union City	NJ	Fireball	10 seconds	A bright light falls from the sky over New Jersey.	12/7/06	40.7738685608,-74.0246887207	
11/18/06 18:30	Tuckerton	NJ	Circle	5 seconds	Circular lights seen in Bass River State Forest  above Lake Absegami NJ	12/7/06	39.6037406921,-74.3377609253	
11/17/06 00:00	Stone Harbor	NJ	Triangle	about 15 minutes	Strange High Speed Aerial Object	12/7/06	39.053730011,-74.7582321167	
11/15/06 19:00	Middlesex	NJ	Other	20 min	We were out stargazing on a very clear night after fixing a new telescope that had never been used. AFter about an hour or so of watchi	4/27/07	40.43983078,-74.4089813232	
11/10/06 17:25	East Windsor	NJ	Triangle	5 minutes	Large, triangle shaped craft with white lights on tips and all sides, white light blinking on the bottom. No other color lights like an	12/7/06	40.2761878967,-74.5349884033	
11/10/06 12:45	Toms RIver	NJ	Fireball	3 seconds	driving home in the corner of our eye we both seen a bright flourescent green looking ball of light falling from the sky like a shootin	12/7/06	39.9528808594,-74.1937713623	
11/4/06 17:00	Magnolia	NJ	Cylinder	15-20 minutes	at 17:00 hours while looking at the western hemosphere just above the tree lines i saw what was clearly a bright orange cylinder shape	12/7/06	39.8531990051,-75.039352417	
10/26/06 23:00	Lebanon	NJ	Disk	10 seconds	UFO over traffic on I-78 in New Jersey	2/1/07	40.6408500671,-74.8375091553	
10/19/06 19:40	Hammonton	NJ	Unknown	10 minutes	Continual blinking rows of lights on opposite sides of sky.	10/30/06	39.6356391907,-74.8039703369	
10/9/06 04:15	Allentown	NJ	Sphere	2 or more hours	Multicolored fiberoptic looking sphere.  ((NUFORC Note:  Possible twinkling star.  PD))	10/30/06	40.17786026,-74.5841674805	
10/6/06 09:00	Chester	NJ	Disk	10 seconds	I saw a disc shaped object flying across the sky.	10/30/06	40.7872505188,-74.6888580322	
10/1/06 12:00	Flemington	NJ	Cross	don't know	A plane shaped object that was silver with a yelow emblum and flying low to the ground.  ((NUFORC Note:  Student report.  PD))	10/30/06	40.5103111267,-74.8610076904	
9/22/06 12:10	Brick	NJ	Triangle	two minutes	Very Unusual White Lighted Triangle Zig-zaging Over Barnegat Bay around Midnight 9.22.06	10/30/06	40.068359375,-74.1308135986	
9/21/06 13:00	Forked River	NJ	Cigar	7 sec	Shimming object in the sky between Popcorn Park Zoo and Garden State Parkway NJ	10/30/06	39.8448600769,-74.1876296997	
9/11/06 20:00	Voorhees	NJ	Fireball	30 secs.	STRANGE lights over voorhees.	10/30/06	39.857006073,-74.9510879517	
8/22/06 20:05	Freehold	NJ	Light	5 minutes	A bright light that hoover motionless eventually ascended straight up	10/30/06	40.2585296631,-74.276512146	
8/22/06 06:20	Clark	NJ	Circle	5 minutes	3 pankake looking round ufos floating and circling as they made their way slowly across sky	10/30/06	40.6283187866,-74.3144607544	
8/18/06 15:30	North Bergen	NJ	Disk	12 minutes	Bright star like UFO over North Bergen NJ	10/30/06	40.7930107117,-74.0203933716	
8/18/06 15:30	North Bergen	NJ	Disk	12 minutes	It was about 3 20 in the afteroon my back yard in my stairing at the sky watching the planes fly by, When I notice a star flashing  whi	10/30/06	40.7930107117,-74.0203933716	
8/15/06 19:30	Red Bank	NJ	Other	4 minutes	UFO looks like Chemical Structure of Carbon.	10/30/06	40.3492012024,-74.0701370239	
8/13/06 05:30	Newark	NJ	Diamond	half hour	a bright light that at first appeared to be a plane, helicopter or star.  we saw it for at least half an hour and it never moved.  as i	10/30/06	40.7319717407,-74.1741790771	
8/12/06 11:00	Pennsauken	NJ	Other	15-20 seconds	red object dips below commercial airliner	10/30/06	39.9577598572,-75.0667037964	
8/10/06 01:00	Dumont	NJ	Egg	2 sec	Fastest object beutiful colors,than dissapeard,no noise!	10/30/06	40.9379692078,-73.9944076538	
8/6/06 22:30	Yardville	NJ	Circle	5 minutes	Pulsating light gets smaller as it makes an arching movement in the night sky.	10/30/06	40.1807594299,-74.664642334	
7/28/06 17:00	Atlantic City	NJ	Oval		storm clouds very threating at edge very dark out toward ocean was light clouds didn't get there yet took 6 digital pics. when i got ho	10/30/06	39.3628082275,-74.4265213013	
7/18/06	Hamilton	NJ	Light		3 or so objects moving no sound....	10/30/06	40.1001396179,-74.4002456665	
7/15/06 23:15	Sea Bright	NJ	Light	12 Sec.	Two illuminated objects traveling in linear formation maintaining constant interval	7/16/06	40.3599891663,-73.9738311768	
7/15/06 20:00	Westwood	NJ	Light	10 seconds	Bright round shaped object. Hovered for roughly five seconds then shot across the sky at a very high rate of speed.	2/1/07	40.9919891357,-74.0356369019	
7/14/06 19:30	Highlands	NJ	Light	1/2 hr	bright white cigar shaped object/bright white light over Atlantic Ocean/Sandy Hook Beach	7/16/06	40.4017906189,-73.9872817993	
7/11/06 19:11	Ridgewood	NJ	Light	2-3 minutes	white star-like light moving across the sky.  ((NUFORC Note:  ISS??  PD))	10/30/06	40.9815101624,-74.1126098633	
7/8/06 23:00	NJ Parkway (MM60)	NJ	Light	15 mins	3 Lights moving in formation, and alternating patterns	7/16/06	40.0827713013,-74.6499176025	
7/5/06 01:00	Sparta	NJ	Flash	3 hours	2 Flashing WHite Lights Over Sparta New Jersey, Changing Direction and Moving Very Fast	7/16/06	41.0391616821,-74.6331100464	
7/1/06 20:00	Newark	NJ	Disk	unknown	Ship located in the upper half of the picture.	3/31/08	40.7319717407,-74.1741790771	
6/20/06 21:25	Northfield	NJ	Sphere	seconds	Was walking south on bike path in northfield near Zion rd. and looked up over the tree line to the south to see a greenish spherical li	7/16/06	39.3666381836,-74.5497970581	
6/18/06 22:30	Paulsboro	NJ	Flash	20 seconds	Just lights. One light for 2 seconds, then a little lower, a light for 2 seconds, then a little lower, a light for 2 seconds but does n	7/16/06	39.8315811157,-75.2412719727	
6/15/06 21:30	Glen Gardner	NJ	Disk	30minutes	The object was a bright white disc  with a center dome an sparkling colored lights all over it !	7/16/06	40.6965713501,-74.9409179688	
6/7/06 00:00	Brick	NJ	Disk	15minutes	Around 12am on June 7th, 2006, I observed a very brilliant light in the sky, at a distance of perhaps 2 mile away in the night sky as i	7/16/06	40.068359375,-74.1308135986	
